"COLUMN1"	"COLUMN2"	"COLUMN3"	"COLUMN4"	"COLUMN5"
"1004630"	"1760320"	"0"	"3"	"0"
"1004630"	"1760361"	"0"	"1"	"0"
"1004630"	"1760386"	"0"	"1"	"0"
"1004630"	"1760642"	"0"	"1"	"0"
"1004630"	"1774454"	"0"	"1"	"0"
"1004630"	"1774457"	"0"	"1"	"0"
"1004630"	"1774463"	"0"	"1"	"0"
"1004630"	"1774502"	"0"	"1"	"0"
"1004630"	"1774505"	"0"	"2"	"0"
"1004630"	"1774507"	"0"	"1"	"0"
"1004630"	"1774520"	"0"	"1"	"0"
"1004630"	"1774550"	"0"	"1"	"0"
"1004630"	"1774595"	"0"	"2"	"0"
"1004630"	"1774687"	"0"	"2"	"0"
"1004630"	"1774692"	"0"	"3"	"0"
"1004630"	"1774717"	"0"	"2"	"0"
"1004630"	"1774718"	"0"	"1"	"0"
"1004630"	"1774848"	"0"	"1"	"0"
"1004630"	"1774862"	"0"	"7"	"0"
"1004630"	"1774922"	"0"	"2"	"0"
"1004630"	"1774934"	"0"	"2"	"0"
"1004630"	"1774969"	"0"	"1"	"0"
"1004630"	"1774999"	"0"	"1"	"0"
"1004630"	"1775001"	"0"	"6"	"0"
"1004630"	"1775009"	"0"	"1"	"0"
"1004630"	"1775011"	"0"	"1"	"0"
"1004630"	"1775044"	"0"	"1"	"0"
"1004630"	"1775076"	"0"	"1"	"0"
"1004630"	"1775098"	"0"	"22"	"0"
"1004630"	"1837210"	"0"	"2"	"0"
"1004630"	"1928655"	"0"	"3"	"0"
"1004630"	"1954203"	"0"	"1"	"0"
"1004630"	"2005071"	"0"	"2"	"0"
"1004630"	"2105349"	"0"	"3"	"0"
"1004630"	"2105464"	"0"	"1"	"0"
"1004630"	"2105465"	"0"	"1"	"0"
"1004630"	"2105514"	"0"	"1"	"0"
"1004630"	"2339484"	"0"	"3"	"0"
"1004630"	"338764"	"0"	"2"	"0"
"1004630"	"458026"	"0"	"1"	"0"
"1004630"	"539162"	"0"	"1"	"0"
"1004630"	"572238"	"0"	"1"	"0"
"1004630"	"592273"	"0"	"2"	"0"
"1004630"	"662203"	"0"	"9"	"0"
"1004630"	"694649"	"0"	"2"	"0"
"1004630"	"696993"	"0"	"1"	"0"
"1004630"	"713240"	"0"	"1"	"0"
"1004630"	"713254"	"0"	"1"	"0"
"1004630"	"713281"	"0"	"1"	"0"
"1004630"	"713290"	"0"	"2"	"0"
"1004630"	"721665"	"0"	"8"	"0"
"1004630"	"725370"	"0"	"1"	"0"
"1004630"	"727272"	"0"	"2"	"0"
"1004630"	"754270"	"0"	"12"	"0"
"1004630"	"754522"	"0"	"3"	"0"
"1004630"	"760956"	"0"	"1"	"0"
"100737"	"100737"	"0"	"6"	"0"
"100737"	"1775025"	"0"	"1"	"0"
"100737"	"1913268"	"0"	"5"	"0"
"1007387"	"1007387"	"0"	"0"	"1"
"1007387"	"1722628"	"1"	"0"	"0"
"1007387"	"1775011"	"0"	"1"	"0"
"1007387"	"1775058"	"0"	"1"	"0"
"1007387"	"2343065"	"0"	"2"	"0"
"1015301"	"1015301"	"0"	"8"	"0"
"1015301"	"1419930"	"1"	"2"	"0"
"1015301"	"1444067"	"3"	"15"	"0"
"1015301"	"1606552"	"0"	"3"	"0"
"1015301"	"1606574"	"0"	"4"	"0"
"1015301"	"1774520"	"1"	"1"	"0"
"1015301"	"1774550"	"1"	"5"	"0"
"1015301"	"1774713"	"0"	"1"	"0"
"1015301"	"1774996"	"0"	"2"	"0"
"1015301"	"1775044"	"0"	"1"	"0"
"1015301"	"218438"	"1"	"4"	"0"
"1015301"	"2188303"	"0"	"14"	"0"
"1015301"	"2364251"	"1"	"0"	"0"
"1015301"	"694649"	"2"	"3"	"0"
"1015301"	"727272"	"0"	"1"	"0"
"1016219"	"1444067"	"1"	"0"	"0"
"1016219"	"1606574"	"0"	"1"	"0"
"1016219"	"2105603"	"0"	"1"	"0"
"1018719"	"1606552"	"0"	"11"	"0"
"1018719"	"1760338"	"0"	"2"	"0"
"1018719"	"1760423"	"0"	"1"	"0"
"1018719"	"1774603"	"0"	"12"	"0"
"1018719"	"1774684"	"0"	"1"	"0"
"1018719"	"1775057"	"0"	"9"	"0"
"1018719"	"1861429"	"0"	"5"	"0"
"1018719"	"1902321"	"0"	"4"	"0"
"1018719"	"2105476"	"0"	"2"	"0"
"1018719"	"2105575"	"0"	"4"	"0"
"1018719"	"2280082"	"0"	"8"	"0"
"1018719"	"2335877"	"0"	"1"	"0"
"1018719"	"2404454"	"0"	"22"	"0"
"1018719"	"2420902"	"0"	"2"	"0"
"1018719"	"269465"	"0"	"3"	"0"
"1018719"	"332673"	"0"	"3"	"0"
"1018719"	"403259"	"0"	"5"	"0"
"1018719"	"516110"	"0"	"6"	"0"
"1018719"	"670442"	"0"	"15"	"0"
"1018719"	"693635"	"0"	"6"	"0"
"1018719"	"723577"	"0"	"7"	"0"
"1018719"	"724489"	"0"	"4"	"0"
"1018719"	"725183"	"0"	"21"	"0"
"1018719"	"727128"	"0"	"2"	"0"
"1018719"	"762768"	"0"	"3"	"0"
"1018719"	"786313"	"0"	"5"	"0"
"1027850"	"1185040"	"0"	"18"	"0"
"1036669"	"1675399"	"0"	"1"	"0"
"1027850"	"1760378"	"0"	"2"	"0"
"1027850"	"1774718"	"0"	"4"	"0"
"1027850"	"1837210"	"0"	"5"	"0"
"1027850"	"401062"	"0"	"1"	"0"
"1027850"	"570938"	"0"	"1"	"0"
"1027850"	"727272"	"0"	"1"	"0"
"1034438"	"1034438"	"0"	"2"	"0"
"1034438"	"1064703"	"0"	"1"	"0"
"1034438"	"1182854"	"1"	"0"	"0"
"1034438"	"1344904"	"0"	"2"	"0"
"1034438"	"1380978"	"0"	"0"	"1"
"1034438"	"142418"	"0"	"1"	"0"
"1034438"	"1444067"	"1"	"9"	"0"
"1034438"	"1561565"	"2"	"11"	"0"
"1034438"	"1561566"	"0"	"1"	"0"
"1034438"	"1606515"	"0"	"1"	"0"
"1034438"	"1606574"	"0"	"4"	"0"
"1034438"	"1710181"	"1"	"0"	"0"
"1034438"	"1760338"	"0"	"1"	"0"
"1034438"	"1760395"	"0"	"3"	"0"
"1034438"	"1774457"	"0"	"3"	"0"
"1034438"	"1774509"	"0"	"8"	"0"
"1034438"	"1774520"	"0"	"1"	"0"
"1034438"	"1774522"	"1"	"0"	"0"
"1034438"	"1774682"	"0"	"1"	"0"
"1034438"	"1774684"	"0"	"1"	"0"
"1034438"	"1774692"	"0"	"1"	"0"
"1034438"	"1774705"	"0"	"1"	"0"
"1034438"	"1774766"	"0"	"1"	"0"
"1034438"	"1774797"	"0"	"1"	"0"
"1034438"	"1774817"	"0"	"89"	"0"
"1034438"	"1774848"	"0"	"2"	"0"
"1034438"	"1774878"	"0"	"2"	"0"
"1034438"	"1774963"	"0"	"1"	"0"
"1034438"	"1775005"	"0"	"1"	"0"
"1034438"	"1775024"	"0"	"1"	"0"
"1034438"	"1875446"	"0"	"0"	"1"
"1034438"	"1954203"	"0"	"1"	"0"
"1034438"	"218438"	"0"	"1"	"0"
"1034438"	"2229855"	"0"	"16"	"0"
"1034438"	"2257551"	"0"	"0"	"1"
"1034438"	"387759"	"1"	"64"	"0"
"1034438"	"557796"	"5"	"20"	"0"
"1034438"	"582551"	"0"	"2"	"0"
"1034438"	"609868"	"0"	"27"	"0"
"1034438"	"639440"	"0"	"2"	"0"
"1034438"	"665923"	"0"	"1"	"0"
"1034438"	"682877"	"0"	"1"	"0"
"1034438"	"743815"	"0"	"1"	"0"
"1034438"	"778631"	"0"	"1"	"0"
"1034438"	"922070"	"1"	"0"	"0"
"1034438"	"983278"	"0"	"1"	"0"
"1035135"	"1035135"	"0"	"12"	"0"
"1035135"	"1108883"	"0"	"5"	"0"
"1035135"	"1353326"	"0"	"1"	"0"
"1035135"	"1606574"	"0"	"1"	"0"
"1035135"	"1649853"	"0"	"3"	"0"
"1035135"	"1669445"	"0"	"78"	"0"
"1035135"	"1760337"	"0"	"1"	"0"
"1035135"	"1760350"	"0"	"5"	"0"
"1035135"	"1760378"	"0"	"12"	"0"
"1035135"	"1760390"	"0"	"1"	"0"
"1035135"	"1760398"	"0"	"3"	"0"
"1035135"	"1760403"	"0"	"1"	"0"
"1035135"	"1760654"	"0"	"1"	"0"
"1035135"	"1774550"	"0"	"3"	"0"
"1035135"	"1774595"	"0"	"1"	"0"
"1035135"	"1774599"	"0"	"3"	"0"
"1035135"	"1774682"	"0"	"1"	"0"
"1035135"	"1774684"	"0"	"1"	"0"
"1035135"	"1774687"	"0"	"5"	"0"
"1035135"	"1774717"	"0"	"18"	"0"
"1035135"	"1774969"	"0"	"1"	"0"
"1035135"	"1775001"	"0"	"7"	"0"
"1035135"	"1775024"	"0"	"3"	"0"
"1035135"	"1775028"	"0"	"2"	"0"
"1035135"	"1775042"	"0"	"2"	"0"
"1035135"	"1775045"	"0"	"1"	"0"
"1035135"	"1775047"	"0"	"1"	"0"
"1035135"	"1775049"	"0"	"1"	"0"
"1035135"	"1775076"	"0"	"1"	"0"
"1035135"	"1902321"	"0"	"1"	"0"
"1035135"	"1928678"	"0"	"2"	"0"
"1035135"	"2012081"	"0"	"75"	"0"
"1035135"	"2105349"	"0"	"1"	"0"
"1035135"	"2105464"	"0"	"4"	"0"
"1035135"	"2105514"	"0"	"4"	"0"
"1035135"	"2105561"	"0"	"1"	"0"
"1035135"	"218438"	"0"	"1"	"0"
"1035135"	"387759"	"0"	"10"	"0"
"1035135"	"387763"	"0"	"1"	"0"
"1035135"	"436442"	"0"	"1"	"0"
"1035135"	"488145"	"0"	"1"	"0"
"1035135"	"549649"	"0"	"1"	"0"
"1035135"	"592273"	"0"	"2"	"0"
"1035135"	"687236"	"0"	"6"	"0"
"1035135"	"731389"	"0"	"3"	"0"
"1035135"	"731434"	"0"	"3"	"0"
"1035135"	"803877"	"0"	"2"	"0"
"1035135"	"883412"	"0"	"1"	"0"
"1035135"	"923239"	"0"	"6"	"0"
"104413"	"1352204"	"0"	"5"	"0"
"104413"	"1760654"	"0"	"2"	"0"
"104413"	"1774505"	"0"	"1"	"0"
"104413"	"1774641"	"0"	"1"	"0"
"104413"	"1774677"	"0"	"3"	"0"
"104413"	"1774682"	"0"	"11"	"0"
"104413"	"1774684"	"0"	"3"	"0"
"104413"	"1775087"	"0"	"3"	"0"
"104413"	"2081989"	"0"	"4"	"0"
"104413"	"2393452"	"0"	"1"	"0"
"104413"	"592273"	"0"	"3"	"0"
"104413"	"626361"	"0"	"1"	"0"
"1046703"	"2335877"	"0"	"1"	"0"
"1047255"	"1047255"	"0"	"2"	"0"
"1047255"	"1126799"	"0"	"1"	"0"
"1047255"	"1292709"	"0"	"1"	"0"
"1047255"	"142372"	"0"	"10"	"0"
"1047255"	"1606619"	"0"	"1"	"0"
"1047255"	"172508"	"0"	"7"	"0"
"1047255"	"1774520"	"0"	"88"	"0"
"1047255"	"1774649"	"0"	"98"	"0"
"1047255"	"1774789"	"0"	"49"	"0"
"1047255"	"1774797"	"0"	"2"	"0"
"1047255"	"1774849"	"0"	"4"	"0"
"1047255"	"1774923"	"0"	"11"	"0"
"1047255"	"1774952"	"0"	"4"	"0"
"1047255"	"1775076"	"0"	"5"	"0"
"1047255"	"1775077"	"0"	"38"	"0"
"1047255"	"1784713"	"0"	"1"	"0"
"1047255"	"1851589"	"0"	"1"	"0"
"1047255"	"2086455"	"0"	"1"	"0"
"1047255"	"2188303"	"0"	"57"	"0"
"1047255"	"592273"	"0"	"36"	"0"
"1047255"	"983596"	"0"	"1"	"0"
"1063966"	"1063966"	"0"	"8"	"0"
"1063966"	"1192946"	"0"	"1"	"0"
"1063966"	"1211103"	"0"	"1"	"0"
"1063966"	"1259696"	"0"	"3"	"0"
"1063966"	"1265848"	"0"	"1"	"0"
"1063966"	"1365353"	"0"	"1"	"0"
"1063966"	"1606552"	"0"	"1"	"0"
"1063966"	"1606574"	"0"	"14"	"0"
"1063966"	"1606575"	"0"	"4"	"0"
"1063966"	"1675399"	"0"	"11"	"0"
"1063966"	"1760301"	"0"	"86"	"0"
"1063966"	"1760350"	"0"	"2"	"0"
"1063966"	"1760356"	"0"	"2"	"0"
"1063966"	"1760367"	"0"	"1"	"0"
"1063966"	"1760388"	"0"	"4"	"0"
"1063966"	"1760399"	"0"	"1"	"0"
"1063966"	"1760654"	"0"	"2"	"0"
"1063966"	"1774452"	"0"	"1"	"0"
"1063966"	"1774502"	"0"	"2"	"0"
"1063966"	"1774505"	"0"	"3"	"0"
"1063966"	"1774509"	"0"	"3"	"0"
"1063966"	"1774595"	"0"	"10"	"0"
"1063966"	"1774649"	"0"	"3"	"0"
"1063966"	"1774692"	"0"	"5"	"0"
"1063966"	"1774702"	"0"	"1"	"0"
"1063966"	"1774717"	"0"	"12"	"0"
"1063966"	"1774797"	"0"	"11"	"0"
"1063966"	"1774839"	"0"	"1"	"0"
"1063966"	"1774962"	"0"	"1"	"0"
"1063966"	"1774963"	"0"	"2"	"0"
"1063966"	"1775011"	"0"	"2"	"0"
"1063966"	"1775025"	"0"	"3"	"0"
"1063966"	"1775044"	"0"	"3"	"0"
"1063966"	"1775076"	"0"	"1"	"0"
"1063966"	"1837210"	"0"	"3"	"0"
"1063966"	"1902321"	"0"	"18"	"0"
"1063966"	"193952"	"0"	"6"	"0"
"1063966"	"2072200"	"0"	"3"	"0"
"1063966"	"2105465"	"0"	"2"	"0"
"1063966"	"2105468"	"0"	"1"	"0"
"1063966"	"2105482"	"0"	"2"	"0"
"1063966"	"2105489"	"0"	"36"	"0"
"1063966"	"2105542"	"0"	"2"	"0"
"1063966"	"2105579"	"0"	"33"	"0"
"1063966"	"2105598"	"0"	"2"	"0"
"1063966"	"2105599"	"0"	"1"	"0"
"1063966"	"218438"	"0"	"1"	"0"
"1063966"	"2188303"	"0"	"6"	"0"
"1063966"	"2224167"	"0"	"1"	"0"
"1063966"	"372259"	"0"	"1"	"0"
"1063966"	"458026"	"0"	"5"	"0"
"1063966"	"461710"	"0"	"4"	"0"
"1063966"	"507507"	"0"	"153"	"0"
"1063966"	"549649"	"0"	"38"	"0"
"1063966"	"562574"	"0"	"3"	"0"
"1063966"	"592273"	"0"	"3"	"0"
"1063966"	"624223"	"0"	"30"	"0"
"1063966"	"683822"	"0"	"1"	"0"
"1063966"	"689958"	"0"	"1"	"0"
"1063966"	"694649"	"0"	"1"	"0"
"1063966"	"713240"	"0"	"2"	"0"
"1063966"	"713248"	"0"	"2"	"0"
"1063966"	"713254"	"0"	"2"	"0"
"1063966"	"718030"	"0"	"1"	"0"
"1063966"	"725183"	"0"	"6"	"0"
"1063966"	"725379"	"0"	"4"	"0"
"1063966"	"754522"	"0"	"1"	"0"
"1063966"	"778134"	"0"	"1"	"0"
"1063966"	"888386"	"0"	"105"	"0"
"1063966"	"909972"	"0"	"1"	"0"
"1063966"	"983596"	"0"	"1"	"0"
"1060488"	"1130609"	"0"	"1"	"0"
"1060488"	"1132512"	"0"	"1"	"0"
"1060488"	"1278807"	"0"	"2"	"0"
"1060488"	"1455485"	"0"	"1"	"0"
"1060488"	"1455529"	"0"	"1"	"0"
"1060488"	"1606609"	"0"	"1"	"0"
"1060488"	"1675399"	"0"	"1"	"1"
"1060488"	"1774717"	"0"	"1"	"0"
"1060488"	"1774718"	"0"	"1"	"0"
"1060488"	"1774963"	"0"	"1"	"0"
"1060488"	"1918326"	"0"	"0"	"1"
"1060488"	"2012081"	"0"	"1"	"0"
"1060488"	"2381313"	"0"	"1"	"1"
"1060488"	"633150"	"0"	"1"	"0"
"1060488"	"663486"	"0"	"1"	"0"
"1060488"	"673616"	"0"	"0"	"1"
"1060488"	"715543"	"0"	"1"	"0"
"1060488"	"741194"	"0"	"1"	"0"
"107322"	"1010402"	"0"	"39"	"1"
"107322"	"107322"	"0"	"0"	"2"
"107322"	"124553"	"0"	"0"	"3"
"107322"	"1292525"	"0"	"31"	"0"
"107322"	"1338018"	"0"	"0"	"1"
"107322"	"1529417"	"0"	"3"	"0"
"107322"	"155450"	"0"	"1"	"0"
"107322"	"1557883"	"0"	"0"	"1"
"107322"	"1606525"	"0"	"1"	"0"
"107322"	"1606559"	"0"	"1"	"0"
"107322"	"1663487"	"0"	"0"	"1"
"107322"	"1746384"	"0"	"0"	"1"
"107322"	"1760294"	"0"	"1"	"0"
"107322"	"1774365"	"0"	"2"	"0"
"1067032"	"1006893"	"0"	"1"	"0"
"1067032"	"1008033"	"0"	"1"	"0"
"1067032"	"1010402"	"0"	"1"	"0"
"1067032"	"1025144"	"0"	"1"	"0"
"1067032"	"1030696"	"0"	"1"	"0"
"1067032"	"1046295"	"0"	"1"	"0"
"1067032"	"1081347"	"0"	"2"	"0"
"1067032"	"1108697"	"0"	"6"	"0"
"1067032"	"1121038"	"0"	"1"	"0"
"1067032"	"1130609"	"0"	"1"	"0"
"1067032"	"1164164"	"0"	"1"	"0"
"1067032"	"1169196"	"0"	"1"	"0"
"1067032"	"1185040"	"0"	"2"	"0"
"1067032"	"1189989"	"0"	"2"	"0"
"1067032"	"1194692"	"0"	"2"	"0"
"1067032"	"1201008"	"0"	"1"	"0"
"1067032"	"127164"	"0"	"2"	"0"
"1067032"	"1282723"	"0"	"1"	"0"
"1067032"	"1284785"	"0"	"2"	"0"
"1067032"	"1347172"	"0"	"1"	"0"
"1067032"	"1372917"	"0"	"1"	"0"
"1067032"	"1404734"	"0"	"1"	"0"
"1067032"	"1410462"	"0"	"1"	"0"
"1067032"	"1419930"	"0"	"1"	"0"
"1067032"	"1439294"	"0"	"1"	"0"
"1067032"	"1444067"	"1"	"0"	"0"
"1067032"	"1501037"	"0"	"1"	"0"
"1067032"	"1522533"	"0"	"2"	"0"
"1067032"	"1523304"	"0"	"2"	"0"
"1067032"	"1530086"	"0"	"3"	"0"
"1067032"	"1534154"	"0"	"1"	"0"
"1067032"	"1547914"	"0"	"1"	"0"
"1067032"	"1548708"	"0"	"1"	"0"
"1067032"	"1642057"	"0"	"1"	"0"
"1067032"	"1713083"	"0"	"1"	"0"
"1067032"	"1760378"	"0"	"1"	"0"
"1067032"	"1760388"	"0"	"1"	"0"
"1067032"	"1774457"	"0"	"1"	"0"
"1067032"	"1774509"	"0"	"1"	"0"
"1067032"	"1774530"	"0"	"1"	"0"
"1067032"	"1774542"	"0"	"2"	"0"
"1067032"	"1774603"	"0"	"3"	"0"
"1067032"	"1774618"	"0"	"1"	"0"
"1067032"	"1774672"	"0"	"1"	"0"
"1067032"	"1774682"	"0"	"2"	"0"
"1067032"	"1774684"	"0"	"4"	"0"
"1067032"	"1774687"	"0"	"1"	"0"
"1067032"	"1774708"	"0"	"1"	"0"
"1067032"	"1774717"	"0"	"1"	"0"
"1067032"	"1774718"	"0"	"4"	"0"
"1067032"	"1774797"	"0"	"6"	"0"
"1067032"	"1774799"	"0"	"2"	"0"
"1067032"	"1774813"	"0"	"3"	"0"
"1067032"	"1774861"	"0"	"3"	"0"
"1067032"	"1774886"	"0"	"1"	"0"
"1067032"	"1774894"	"0"	"1"	"0"
"1067032"	"1774952"	"0"	"1"	"0"
"1067032"	"1774963"	"0"	"5"	"0"
"1067032"	"1774998"	"0"	"5"	"0"
"1067032"	"1775011"	"0"	"3"	"0"
"1067032"	"1775025"	"0"	"1"	"0"
"1067032"	"1775087"	"0"	"1"	"0"
"1067032"	"1775098"	"0"	"9"	"0"
"1067032"	"1791518"	"0"	"1"	"0"
"1067032"	"180742"	"0"	"1"	"0"
"1067032"	"1812920"	"0"	"1"	"0"
"1067032"	"1847620"	"0"	"2"	"0"
"1067032"	"1853216"	"0"	"1"	"0"
"1067032"	"1857443"	"0"	"1"	"0"
"1067032"	"1877629"	"0"	"2"	"0"
"1067032"	"1901289"	"0"	"1"	"0"
"1067032"	"1904002"	"0"	"1"	"0"
"1067032"	"1918326"	"0"	"1"	"0"
"1067032"	"1928690"	"0"	"1"	"0"
"1067032"	"193952"	"0"	"1"	"0"
"1067032"	"2059509"	"0"	"1"	"0"
"1067032"	"2066047"	"0"	"1"	"0"
"1067032"	"2083183"	"0"	"1"	"0"
"1067032"	"2105529"	"0"	"1"	"0"
"1067032"	"2105598"	"0"	"2"	"0"
"1067032"	"2111798"	"0"	"1"	"0"
"1067032"	"2120198"	"0"	"1"	"0"
"1067032"	"2134705"	"0"	"1"	"0"
"1067032"	"2179326"	"0"	"1"	"0"
"1067032"	"2179346"	"0"	"1"	"0"
"1067032"	"2183622"	"0"	"18"	"0"
"1067032"	"2184473"	"0"	"1"	"0"
"1067032"	"2219775"	"0"	"6"	"0"
"1067032"	"2296357"	"0"	"1"	"0"
"1067032"	"2318688"	"0"	"1"	"0"
"1067032"	"2325836"	"0"	"1"	"0"
"1067032"	"233835"	"0"	"1"	"0"
"1067032"	"2367398"	"0"	"3"	"0"
"1067032"	"2393452"	"0"	"1"	"0"
"1067032"	"2420902"	"0"	"1"	"0"
"1067032"	"307729"	"0"	"1"	"0"
"1067032"	"311310"	"0"	"1"	"0"
"1067032"	"363690"	"0"	"1"	"0"
"1067032"	"424477"	"0"	"2"	"0"
"1067032"	"458026"	"0"	"1"	"0"
"1067032"	"493796"	"0"	"4"	"0"
"1067032"	"534326"	"0"	"1"	"0"
"1067032"	"538140"	"0"	"1"	"0"
"1067032"	"544479"	"0"	"1"	"0"
"1067032"	"592273"	"0"	"2"	"0"
"1067032"	"604465"	"0"	"1"	"0"
"1067032"	"608906"	"0"	"1"	"0"
"1067032"	"647356"	"0"	"1"	"0"
"1067032"	"664176"	"0"	"1"	"0"
"1067032"	"667747"	"0"	"1"	"0"
"1067032"	"680224"	"0"	"2"	"0"
"1067032"	"689817"	"0"	"1"	"0"
"1067032"	"712972"	"0"	"1"	"0"
"1067032"	"713240"	"0"	"1"	"0"
"1067032"	"713259"	"0"	"1"	"0"
"1067032"	"731770"	"0"	"2"	"0"
"1067032"	"741918"	"0"	"1"	"0"
"1067032"	"770827"	"0"	"2"	"0"
"1067032"	"773908"	"0"	"1"	"0"
"1067032"	"859283"	"0"	"1"	"0"
"1067032"	"895408"	"0"	"1"	"0"
"1067032"	"899865"	"0"	"1"	"0"
"1067032"	"901514"	"0"	"1"	"0"
"1067032"	"913834"	"0"	"1"	"0"
"1067032"	"924681"	"0"	"1"	"0"
"1067032"	"959053"	"0"	"1"	"0"
"1072491"	"1072491"	"0"	"3"	"0"
"1072491"	"1774454"	"0"	"4"	"0"
"1072491"	"1774713"	"0"	"6"	"0"
"1072491"	"1775002"	"0"	"3"	"0"
"1072491"	"1902321"	"0"	"2"	"0"
"1072491"	"2105599"	"0"	"0"	"2"
"1076617"	"1076617"	"0"	"1"	"0"
"1076617"	"1490015"	"0"	"1"	"0"
"1076617"	"2278472"	"0"	"1"	"0"
"1081334"	"1081334"	"0"	"2"	"0"
"1086595"	"100137"	"0"	"1"	"0"
"1086595"	"1023480"	"0"	"1"	"0"
"1086595"	"1044918"	"0"	"2"	"0"
"1086595"	"1054968"	"0"	"1"	"0"
"1086595"	"1063116"	"0"	"1"	"0"
"1086595"	"1064275"	"0"	"2"	"0"
"1086595"	"107016"	"0"	"1"	"0"
"1086595"	"1072738"	"0"	"1"	"0"
"1086595"	"1075963"	"0"	"1"	"0"
"1086595"	"1086595"	"0"	"1"	"0"
"1086595"	"1087325"	"0"	"1"	"0"
"1086595"	"1089598"	"0"	"1"	"0"
"1086595"	"1095728"	"0"	"1"	"0"
"1086595"	"1095970"	"0"	"2"	"0"
"1086595"	"1121038"	"0"	"1"	"0"
"1086595"	"1122860"	"0"	"1"	"0"
"1086595"	"1126437"	"0"	"1"	"0"
